"","listing_id","nearest_stn","stn_distance","dist_centre"
"1927",29068591,"CHINATOWN MRT STATION",203.883930020478,1205.62518769713
"1928",29072228,"CHINATOWN MRT STATION",99.3199646644602,1114.141809295
"1929",29076699,"CHINATOWN MRT STATION",143.13483778676,836.085900656352
"1930",29076794,"ALJUNIED MRT STATION",720.556164757893,3980.4977878056
"1931",29078458,"MACPHERSON MRT STATION",632.348077678482,5340.32160284698
"1932",29093864,"BEDOK NORTH MRT STATION",561.843855978214,9537.20183506543
"1933",29108398,"PAYA LEBAR MRT STATION",762.78472632412,5486.22228749741
"1934",29148255,"MARYMOUNT MRT STATION",2258.00733412147,8130.6916196234
"1935",29180163,"ADMIRALTY MRT STATION",813.781987604761,18895.3305382909
"1936",29194081,"ALJUNIED MRT STATION",509.685143981602,4245.2511623138
"1937",29194238,"ALJUNIED MRT STATION",571.708386598609,4129.01815398088
"1938",29205298,"TANAH MERAH MRT STATION",202.963680140021,11322.0675213443
"1939",29224499,"PAYA LEBAR MRT STATION",361.000338393848,5182.40486260066
"1940",29249890,"BOON KENG MRT STATION",944.684050376714,3996.91532314123
"1941",29295230,"PIONEER MRT STATION",1137.72786497339,18933.4740183668
"1942",29302695,"PIONEER MRT STATION",674.471794721159,18868.0635048766
"1943",29319213,"KALLANG MRT STATION",286.739963257237,3451.45084037109
"1944",29319567,"KALLANG MRT STATION",79.7533217530706,3443.60613986149
"1945",29319686,"KALLANG MRT STATION",287.011468111364,3511.20977671796
"1946",29320287,"KALLANG MRT STATION",333.380582956034,3499.09942249745
"1947",29320487,"KALLANG MRT STATION",175.475209554766,3421.27208419077
"1948",29320724,"WOODLANDS MRT STATION",378.769051266411,18468.1028006426
"1949",29325647,"ALJUNIED MRT STATION",237.571346583111,4465.30535811807
"1950",29343018,"CHINATOWN MRT STATION",224.832765812919,1011.51221463388
"1951",29344002,"BENDEMEER MRT STATION",296.95770157673,2928.98302941667
"1952",29355663,"ALJUNIED MRT STATION",238.25702619493,4465.320748219
"1953",29355884,"KEMBANGAN MRT STATION",614.4393974763,7716.47223899603
"1954",29454824,"HARBOURFRONT MRT STATION",976.814862173937,4867.59705227329
"1955",29469242,"TOA PAYOH MRT STATION",698.711333329675,4491.95565949449
"1956",29470621,"POTONG PASIR MRT STATION",519.622422651275,4795.1993888529
"1957",29522642,"ORCHARD MRT STATION",438.743082007261,3447.69289110187
"1958",29525240,"CHINATOWN MRT STATION",125.985937675158,1072.68292624316
"1959",29525299,"CHINATOWN MRT STATION",272.229215732945,1185.6143160644
"1960",29525417,"TOA PAYOH MRT STATION",529.245972653329,4706.0739804304
"1961",29525922,"CHINATOWN MRT STATION",199.466867862725,1089.64970940296
"1962",29525951,"CHINATOWN MRT STATION",150.222878776724,1185.13803270167
"1963",29526074,"CHINATOWN MRT STATION",258.22844777732,1298.60032164307
"1964",29545454,"FARRER PARK MRT STATION",137.097197743352,3003.77294305807
"1965",29546144,"FARRER PARK MRT STATION",179.519653281309,3034.87690847068
"1966",29547507,"FARRER PARK MRT STATION",33.3254138743931,2878.53674446917
"1967",29548114,"FARRER PARK MRT STATION",105.949953339462,2912.47819381102
"1968",29548473,"FARRER PARK MRT STATION",157.826675399577,3045.14146035965
"1969",29549880,"FARRER PARK MRT STATION",135.638065491657,2864.91888040798
"1970",29552115,"TELOK AYER MRT STATION",353.239458401152,1028.2714754359
"1971",29552643,"TELOK AYER MRT STATION",253.197153751993,785.069327100537
"1972",29554536,"BUGIS MRT STATION",305.06642336166,1712.85611824121
"1973",29557173,"ALJUNIED MRT STATION",508.351351915448,4958.41946902819
"1974",29557949,"DOWNTOWN MRT STATION",282.231876804817,499.065521094258
"1975",29579499,"TELOK AYER MRT STATION",231.478048475493,843.254991032972
"1976",29580481,"TELOK AYER MRT STATION",213.234285625079,769.584288015843
"1977",29581333,"KHATIB MRT STATION",300.513563030897,14446.8527521679
"1978",29581373,"CHINATOWN MRT STATION",318.494914887659,978.233409054605
"1979",29585919,"CHINATOWN MRT STATION",97.7876493762238,1015.97423019716
"1980",29614706,"NEWTON MRT STATION",340.482903818467,3646.36635195961
"1981",29654245,"ALJUNIED MRT STATION",419.980981247904,4993.7885213467
"1982",29663028,"PAYA LEBAR MRT STATION",283.912222261654,5271.06638702345
"1983",29665981,"JURONG EAST MRT STATION",228.443107851211,13520.4556448639
"1984",29684537,"SOMERSET MRT STATION",659.130082238394,2454.38452537298
"1985",29690362,"TIONG BAHRU MRT STATION",612.606668778893,2643.2909824117
"1986",29705550,"TANJONG PAGAR MRT STATION",256.287334321542,1609.75328683545
"1987",29745033,"TANJONG PAGAR MRT STATION",202.177298862541,1473.8913176517
"1988",29745923,"BENCOOLEN MRT STATION",234.852933528197,1630.79315168144
"1989",29746139,"BENCOOLEN MRT STATION",139.59250662804,1555.05549351435
"1990",29762945,"YEW TEE MRT STATION",738.76591348859,17551.7361441942
"1991",29768671,"LAVENDER MRT STATION",130.821791923876,2656.67075561421
"1992",29836188,"DOWNTOWN MRT STATION",119.174400628546,684.146661971442
"1993",29845294,"TAMPINES MRT STATION",1012.12043814252,11782.8312016429
"1994",29858416,"CHINATOWN MRT STATION",123.394293406378,1083.92740387121
"1995",29860691,"TANJONG PAGAR MRT STATION",291.754559551966,1619.53936467415
"1996",29870421,"TIONG BAHRU MRT STATION",780.861742371975,2764.67338396954
"1997",29880877,"MARSILING MRT STATION",479.773778592661,18594.7212090303
"1998",29886378,"BENDEMEER MRT STATION",221.627405893978,3019.52326746023
"1999",29917321,"TANAH MERAH MRT STATION",1814.37996585906,11481.8455547646
"2000",29947936,"LAVENDER MRT STATION",251.660079038024,2782.19428908121
"2001",29956433,"OUTRAM PARK MRT STATION",606.980805167121,2065.38266973171
"2002",29969148,"TANJONG PAGAR MRT STATION",137.98670439775,1476.35797784582
"2003",29972407,"TANJONG PAGAR MRT STATION",371.803304768695,1730.52819526755
"2004",29977184,"DOWNTOWN MRT STATION",136.950547651929,695.047414581954
"2005",29977663,"CHINATOWN MRT STATION",98.7337868143626,1197.38471029411
"2006",29992070,"LAVENDER MRT STATION",353.515493743678,2871.74431297949
"2007",29994693,"TANJONG PAGAR MRT STATION",246.882691448376,1588.66438934067
"2008",29996505,"ALJUNIED MRT STATION",237.571346583111,4465.30535811807
"2009",29999288,"DHOBY GHAUT MRT STATION",414.672428946049,1984.07449693326
"2010",30007877,"DOWNTOWN MRT STATION",242.177557602079,804.9510076812
"2011",30017848,"OUTRAM PARK MRT STATION",629.046580009471,2172.92240503638
"2012",30024441,"TELOK AYER MRT STATION",155.454611200319,647.404630097654
"2013",30031199,"KEMBANGAN MRT STATION",467.554565303109,7530.54323334595
"2014",30046453,"CHINATOWN MRT STATION",143.25741997249,1164.73870927033
"2015",30058572,"BENDEMEER MRT STATION",305.610156317235,2921.86562610752
"2016",30164832,"TANJONG PAGAR MRT STATION",54.4498248562666,1414.38330247731
"2017",30165301,"TANJONG PAGAR MRT STATION",222.033918304143,1564.65166313281
"2018",30167617,"DOWNTOWN MRT STATION",274.014020276823,518.293630524676
"2019",30180540,"HAW PAR VILLA MRT STATION",448.618211338727,7538.38231358768
"2020",30185715,"SOMERSET MRT STATION",323.773104016334,2288.08107176197
"2021",30188702,"TOA PAYOH MRT STATION",585.354291568654,4701.43924397339
"2022",30214585,"KALLANG MRT STATION",591.254133755016,3748.2933046814
"2023",30214989,"KALLANG MRT STATION",509.712926325232,3755.27950143883
"2024",30215405,"KALLANG MRT STATION",747.137587456888,3945.96652691177
"2025",30215454,"KALLANG MRT STATION",674.835055802072,3878.71173324749
"2026",30215611,"KALLANG MRT STATION",574.851121800799,3704.96947115486
"2027",30215624,"KALLANG MRT STATION",729.553947523384,3907.42667998376
"2028",30219680,"EUNOS MRT STATION",749.284004777532,6772.83609253836
"2029",30234271,"ALJUNIED MRT STATION",237.571346583111,4465.30535811807
"2030",30237502,"BOON KENG MRT STATION",933.402617229492,4044.22555729914
"2031",30258463,"NOVENA MRT STATION",318.878322203658,3612.54986268794
"2032",30261649,"OASIS LRT STATION",277.194302259153,14252.2297775234
"2033",30280422,"DAKOTA MRT STATION",1459.2435151351,4603.00060602804
"2034",30296129,"KALLANG MRT STATION",528.156179844093,3747.02762983616
"2035",30296233,"KALLANG MRT STATION",590.998243847908,3847.05874987878
"2036",30296237,"MOUNTBATTEN MRT STATION",695.30245872792,3804.99688460929
"2037",30296242,"KALLANG MRT STATION",509.278589049065,3776.61340663119
"2038",30296248,"KALLANG MRT STATION",735.988712104797,3936.57212928666
"2039",30296252,"KALLANG MRT STATION",602.776419327809,3729.94638860292
"2040",30299178,"TAMPINES MRT STATION",1125.44005702414,11698.1488901786
"2041",30304295,"BUGIS MRT STATION",393.41585054184,1872.93761542109
"2042",30335491,"DOWNTOWN MRT STATION",225.083214460518,560.945230765957
"2043",30354713,"TANJONG PAGAR MRT STATION",292.913095377955,1537.18268153725
"2044",30357414,"DOWNTOWN MRT STATION",95.0866564553287,697.35695645891
"2045",30357489,"JURONG EAST MRT STATION",355.022773973357,13398.9435740159
"2046",30363503,"LAVENDER MRT STATION",346.880061100242,2819.57867972228
"2047",30380985,"JURONG EAST MRT STATION",442.112485835396,13479.4503013041
"2048",30385249,"CHINATOWN MRT STATION",155.912633893295,1171.79900688588
"2049",30385261,"CHINATOWN MRT STATION",155.912633893295,1171.79900688588
"2050",30385269,"CHINATOWN MRT STATION",132.752431949514,1196.40620708781
"2051",30385291,"CHINATOWN MRT STATION",249.339212450516,1284.63698186079
"2052",30385453,"CHINATOWN MRT STATION",155.912633893295,1171.79900688588
"2053",30388746,"DOWNTOWN MRT STATION",369.614819559724,1022.93711993096
"2054",30389028,"TANJONG PAGAR MRT STATION",387.108394422127,1194.53923242376
"2055",30410480,"CHINATOWN MRT STATION",98.7337868143626,1197.38471029411
"2056",30413459,"TANAH MERAH MRT STATION",251.47922362315,11408.7289252646
"2057",30431950,"BENDEMEER MRT STATION",492.275535886922,2897.72203154016
"2058",30434753,"LAVENDER MRT STATION",364.842295827864,2694.0914844961
"2059",30453430,"CHINATOWN MRT STATION",98.7337868143626,1197.38471029411
"2060",30494592,"ALJUNIED MRT STATION",238.25702619493,4465.320748219
"2061",30517106,"TANJONG PAGAR MRT STATION",166.265318432893,1514.51272127418
"2062",30520209,"LAVENDER MRT STATION",392.074376568359,2753.82451674348
"2063",30520904,"CHINATOWN MRT STATION",214.829047804996,1305.16087729365
"2064",30543386,"LAVENDER MRT STATION",355.733364109974,2821.44053387902
"2065",30549602,"CHINATOWN MRT STATION",98.7337868143626,1197.38471029411
"2066",30570119,"CHINATOWN MRT STATION",163.479359327996,1262.01299445593
"2067",30571630,"LAVENDER MRT STATION",195.937467314406,2762.4189362179
"2068",30571759,"LAVENDER MRT STATION",297.408675934535,2822.82917641392
"2069",30575991,"ALJUNIED MRT STATION",594.0385230319,4906.98275792714
"2070",30578632,"MARINA BAY MRT STATION",122.213114216389,998.786081496226
"2071",30596340,"CHINATOWN MRT STATION",98.7337868143626,1197.38471029411
"2072",30650792,"TIONG BAHRU MRT STATION",891.814609192724,2648.98876760359
"2073",30681940,"BENDEMEER MRT STATION",494.309270900537,2954.83256329499
"2074",30687199,"EUNOS MRT STATION",1476.01887059498,6166.78513208498
"2075",30698302,"TAMPINES EAST MRT STATION",1101.92242156099,14748.9493302847
"2076",30776327,"CLEMENTI MRT STATION",1191.16548627779,11288.962635225
"2077",30776617,"BENDEMEER MRT STATION",297.578522757889,2925.81584212207
"2078",30778537,"ALJUNIED MRT STATION",237.571346583111,4465.30535811807
"2079",30783602,"LAVENDER MRT STATION",381.099671412415,2705.24513274401
"2080",30784099,"DOWNTOWN MRT STATION",97.2933010810913,705.717254931704
"2081",30786501,"FORT CANNING MRT STATION",290.075692758944,1469.87630992005
"2082",30849052,"DAKOTA MRT STATION",1515.08669656379,5391.09150764692
"2083",30875944,"PIONEER MRT STATION",1177.99527144288,18999.3744354486
"2084",30878734,"ALJUNIED MRT STATION",238.25702619493,4465.320748219
"2085",30881232,"ALJUNIED MRT STATION",471.777366130255,4969.1519799314
"2086",30892925,"LAVENDER MRT STATION",269.425106758183,2810.38126752803
"2087",30922260,"JURONG EAST MRT STATION",1528.36900336095,12126.8268615864
"2088",30925164,"LAVENDER MRT STATION",348.472317293616,2874.27320711668
"2089",30940338,"LAVENDER MRT STATION",374.598510965343,2743.07419430283
"2090",30962594,"LAVENDER MRT STATION",249.814081856536,2805.58503871386
"2091",30966211,"LAVENDER MRT STATION",322.442943296109,2782.94240055273
"2092",30967226,"FARRER ROAD MRT STATION",354.440692602893,6006.80555073577
"2093",30969285,"BENCOOLEN MRT STATION",129.008421829844,1456.87892284133
"2094",31002918,"NICOLL HIGHWAY MRT STATION",386.7342665631,1762.28689509074
"2095",31003554,"MOUNTBATTEN MRT STATION",776.492162020594,3835.30634474265
"2096",31076781,"MOUNTBATTEN MRT STATION",502.046642502893,4311.78258587346
"2097",31081282,"LAVENDER MRT STATION",390.155131417758,2834.65776456214
"2098",31107843,"CHINATOWN MRT STATION",98.7337868143626,1197.38471029411
"2099",31112721,"FARRER PARK MRT STATION",444.320194840727,2850.53924387003
"2100",31114726,"EUNOS MRT STATION",1050.23607481036,6614.98359750857
"2101",31129905,"CHINATOWN MRT STATION",186.298031274895,1284.06714240655
"2102",31129953,"ESPLANADE MRT STATION",325.655053617025,1135.71797952012
"2103",31155160,"CHINATOWN MRT STATION",90.2751348797363,1121.50522367619
"2104",31201327,"DAKOTA MRT STATION",494.214121553443,4791.75479077239
"2105",31214273,"MOUNTBATTEN MRT STATION",431.046237978813,4281.40710549021
"2106",31216096,"TANAH MERAH MRT STATION",917.888027299256,11577.4993954545
"2107",31218304,"PIONEER MRT STATION",808.065352684495,18974.8563044657
"2108",31219674,"PIONEER MRT STATION",787.645741595265,18967.7521189241
"2109",31244479,"DHOBY GHAUT MRT STATION",437.557166808879,1911.28862160717
"2110",31247597,"CHINATOWN MRT STATION",206.816177386123,1291.1158950211
"2111",31275400,"BENCOOLEN MRT STATION",165.485266433035,1561.35632870892
"2112",31275547,"FARRER PARK MRT STATION",454.421910833219,2954.50295009383
"2113",31276318,"FARRER PARK MRT STATION",423.642278863248,2914.76748460963
"2114",31293668,"BENCOOLEN MRT STATION",359.400227975679,1771.71429106656
"2115",31294274,"LITTLE INDIA MRT STATION",422.960757346161,2011.55483091999
"2116",31294602,"LITTLE INDIA MRT STATION",400.953945225134,1930.66510494358
"2117",31294757,"CITY HALL MRT STATION",144.543492193275,857.949208738733
"2118",31294821,"ROCHOR MRT STATION",431.311689008246,1950.49126567001
"2119",31294965,"KEMBANGAN MRT STATION",245.024314460867,7625.9039246954
"2120",31295956,"POTONG PASIR MRT STATION",182.352734192599,5129.479014151
"2121",31296502,"JURONG EAST MRT STATION",174.099948334331,13458.7724110184
"2122",31305214,"GEYLANG BAHRU MRT STATION",222.972735980882,4247.18190757128
"2123",31326007,"SOMERSET MRT STATION",390.761901124745,1907.63998658113
"2124",31357872,"MARSILING MRT STATION",511.773344212364,17952.625239962
"2125",31364014,"JURONG EAST MRT STATION",307.795139906823,13494.5795574907
"2126",31423642,"TIONG BAHRU MRT STATION",761.582900447185,2337.86307162629
"2127",31424549,"TELOK AYER MRT STATION",200.610192804702,791.070417146112
"2128",31428108,"DOWNTOWN MRT STATION",250.716608843402,527.108669185261
"2129",31457968,"BUGIS MRT STATION",147.970724757617,1618.89794507173
"2130",31475792,"LITTLE INDIA MRT STATION",246.089242079908,1883.09532407344
"2131",31482952,"TIONG BAHRU MRT STATION",843.915499359906,2866.07750284013
"2132",31520512,"HOLLAND VILLAGE MRT STATION",677.100527676842,6394.40920863621
"2133",31527262,"HARBOURFRONT MRT STATION",2928.88468310175,4850.41619133073
"2134",31545564,"ALJUNIED MRT STATION",248.291821463021,4686.10068205568
"2135",31573008,"CHINATOWN MRT STATION",228.838033050989,1312.9533897438
"2136",31580959,"FORT CANNING MRT STATION",347.764778425478,1476.29741456643
"2137",31604515,"NICOLL HIGHWAY MRT STATION",373.459281832976,1751.97967277421
"2138",31604616,"HARBOURFRONT MRT STATION",1657.31714910044,5053.77273187156
"2139",31604623,"CLARKE QUAY MRT STATION",81.7981974318536,718.624898912649
"2140",31610514,"DAKOTA MRT STATION",533.664790107546,4964.15847446843
"2141",31627432,"NEWTON MRT STATION",509.639260646532,3761.19780465472
"2142",31627673,"TIONG BAHRU MRT STATION",876.402735772401,3294.3047837984
"2143",31634142,"FARRER PARK MRT STATION",439.626879297952,3318.74236236782
"2144",31658769,"BOTANIC GARDENS MRT STATION",61.4133572471272,5811.83021523872
"2145",31683485,"TANAH MERAH MRT STATION",370.067027951413,11616.0306781459
"2146",31687465,"LAKESIDE MRT STATION",149.015416135609,15908.2961316933
"2147",31722950,"POTONG PASIR MRT STATION",380.906351107759,5285.1352853718
"2148",31729758,"BUGIS MRT STATION",352.771501914393,1585.04913210199
"2149",31775980,"BEDOK MRT STATION",938.059886851367,8581.80226530654
"2150",31807637,"FARRER PARK MRT STATION",263.016830487711,2761.40952968881
"2151",31807785,"LAVENDER MRT STATION",358.211213108062,2823.16291784085
"2152",31840078,"ALJUNIED MRT STATION",148.558000970504,4578.08445883952
"2153",31843188,"FORT CANNING MRT STATION",321.410865164191,1495.52144990552
"2154",31851838,"ORCHARD MRT STATION",210.596034774334,2926.85095171785
"2155",31879525,"PASIR RIS MRT STATION",1403.09012708202,14197.7648562811
"2156",31931211,"NICOLL HIGHWAY MRT STATION",351.870579713269,1878.32794316605
"2157",31948394,"KANGKAR LRT STATION",1087.63178257483,11339.5915627671
"2158",31965730,"YEW TEE MRT STATION",616.340657851366,17628.1633059873
"2159",32010385,"ALJUNIED MRT STATION",450.013671183455,4941.24311398626
"2160",32027361,"CHINATOWN MRT STATION",90.7858596429529,1145.85193632752
"2161",32031648,"DOWNTOWN MRT STATION",326.072843550271,586.996015541136
"2162",32035890,"CHINATOWN MRT STATION",99.0984430557113,1108.83205072099
"2163",32113276,"MOUNTBATTEN MRT STATION",776.492162020594,3835.30634474265
"2164",32113481,"MOUNTBATTEN MRT STATION",776.492162020594,3835.30634474265
"2165",32114237,"NICOLL HIGHWAY MRT STATION",390.896545327776,2166.61469883265
"2166",32114293,"MOUNTBATTEN MRT STATION",776.492162020594,3835.30634474265
"2167",32148763,"CLEMENTI MRT STATION",1372.45621897748,11554.7893950409
"2168",32171204,"CHINATOWN MRT STATION",229.788156225121,1308.79813193914
"2169",32191634,"NICOLL HIGHWAY MRT STATION",363.023804519326,2178.45038249737
"2170",32194580,"TANJONG PAGAR MRT STATION",224.182508563905,1536.20063449004
"2171",32198860,"BISHAN MRT STATION",685.957936606516,6738.21941802002
"2172",32205289,"HOUGANG MRT STATION",740.627744622517,10464.2528554224
"2173",32222890,"BENDEMEER MRT STATION",254.489731226344,2976.25480217036
"2174",32223010,"TANJONG PAGAR MRT STATION",84.9323043316569,1441.31349617775
"2175",32223363,"BISHAN MRT STATION",654.016022782771,6812.89341458052
"2176",32223767,"JURONG EAST MRT STATION",205.164516567439,13305.6946680307
"2177",32227139,"ALJUNIED MRT STATION",689.799594103663,4020.01591182366
"2178",32292005,"CLEMENTI MRT STATION",842.358505392273,11074.150352326
"2179",32292453,"DAKOTA MRT STATION",1080.38802230313,5485.60107786083
"2180",32295511,"FORT CANNING MRT STATION",405.694363429967,1559.28057738271
"2181",32303894,"BENDEMEER MRT STATION",402.0412239311,2850.92727691795
"2182",32309635,"HAW PAR VILLA MRT STATION",456.683086786973,7529.52396082248
"2183",32317003,"MOUNTBATTEN MRT STATION",776.492162020594,3835.30634474265
"2184",32317824,"TIONG BAHRU MRT STATION",714.631424265171,2242.72788503593
"2185",32318162,"TIONG BAHRU MRT STATION",443.449840599412,2613.62653566524
"2186",32318920,"OUTRAM PARK MRT STATION",620.074463813839,2098.95765549039
"2187",32321569,"TANJONG PAGAR MRT STATION",230.722195600865,1582.93533009496
"2188",32344183,"NICOLL HIGHWAY MRT STATION",311.044829778609,1910.90013957311
"2189",32351804,"KANGKAR LRT STATION",878.493708467631,11446.6272128932
"2190",32375403,"TIONG BAHRU MRT STATION",931.282638205091,2751.10231948102
"2191",32394595,"HAW PAR VILLA MRT STATION",504.923055264608,7568.08282290144
"2192",32411075,"KALLANG MRT STATION",250.698869145281,3651.54472365794
"2193",32451682,"TANJONG PAGAR MRT STATION",277.313025261157,1613.41496386644
"2194",32452018,"TELOK AYER MRT STATION",199.491590256602,835.455970823342
"2195",32475586,"LAVENDER MRT STATION",461.632688073229,2106.91391346571
"2196",32476357,"NICOLL HIGHWAY MRT STATION",394.752241601239,2103.60432857607
"2197",32478810,"TANJONG PAGAR MRT STATION",350.678670771473,1709.07516514182
"2198",32488562,"OUTRAM PARK MRT STATION",645.054393495526,2114.58141476055
"2199",32502391,"TANJONG PAGAR MRT STATION",239.55524713208,1600.44597084059
"2200",32526213,"SOMERSET MRT STATION",294.291383240649,2075.26976773001
"2201",32528723,"JURONG EAST MRT STATION",248.800821635513,13427.0973056957
"2202",32528971,"JURONG EAST MRT STATION",235.580669594634,13238.3294201305
"2203",32533152,"TOA PAYOH MRT STATION",725.330688743498,4457.86264833025
"2204",32534020,"POTONG PASIR MRT STATION",229.413669241129,5079.68803647882
"2205",32576311,"HAW PAR VILLA MRT STATION",495.459584784893,7449.83857311808
"2206",32599726,"WOODLANDS SOUTH MRT STATION",313.946787018975,17286.4515104851
"2207",32604498,"ANG MO KIO MRT STATION",844.049044993124,9578.01273956925
"2208",32605119,"EUNOS MRT STATION",842.467436128728,5974.08353814288
"2209",32623479,"BRAS BASAH MRT STATION",186.966255956741,1181.03164408379
"2210",32643321,"CHINATOWN MRT STATION",376.752508022708,1278.81550543141
"2211",32644068,"NICOLL HIGHWAY MRT STATION",359.291057241862,2142.67538654955
"2212",32648445,"NICOLL HIGHWAY MRT STATION",425.628635534133,2069.47080598177
"2213",32670774,"NICOLL HIGHWAY MRT STATION",369.512346053892,2186.46006526342
"2214",32670871,"NICOLL HIGHWAY MRT STATION",409.398157778926,2187.2481317576
"2215",32671190,"NICOLL HIGHWAY MRT STATION",294.513563032377,1897.62903871398
"2216",32671272,"NICOLL HIGHWAY MRT STATION",257.205793747144,1931.55380106368
"2217",32671381,"NICOLL HIGHWAY MRT STATION",376.94495306443,2032.76996774117
"2218",32671474,"NICOLL HIGHWAY MRT STATION",223.795723131637,2068.14437626191
"2219",32671732,"NICOLL HIGHWAY MRT STATION",371.699210388187,2188.93388039709
"2220",32671831,"NICOLL HIGHWAY MRT STATION",258.469416877581,1895.20951808552
"2221",32723994,"OUTRAM PARK MRT STATION",645.054393495526,2114.58141476055
"2222",32729464,"CHINATOWN MRT STATION",199.656798646796,1292.48288983156
"2223",32729775,"CHINATOWN MRT STATION",98.7337868143626,1197.38471029411
"2224",32730296,"CLEMENTI MRT STATION",777.399349455906,11033.7562273894
"2225",32730349,"OUTRAM PARK MRT STATION",222.623779980156,1452.8420948414
"2226",32732351,"OUTRAM PARK MRT STATION",645.054393495526,2114.58141476055
"2227",32748783,"OUTRAM PARK MRT STATION",645.054393495526,2114.58141476055
"2228",32769585,"BARTLEY MRT STATION",376.6037520343,7278.70652365402
"2229",32777778,"BENDEMEER MRT STATION",492.275535886922,2897.72203154016
"2230",32777995,"LAVENDER MRT STATION",441.93210199367,2749.55384525435
"2231",32815398,"BUGIS MRT STATION",291.793925076145,1427.32223210583
"2232",32818697,"POTONG PASIR MRT STATION",170.888316165284,5257.35578242307
"2233",32818716,"CHINATOWN MRT STATION",389.804703334141,1364.80350953505
"2234",32818879,"OUTRAM PARK MRT STATION",615.308125341736,2093.43827565965
"2235",32821771,"OUTRAM PARK MRT STATION",669.755727783263,2129.19621736811
"2236",32822582,"OUTRAM PARK MRT STATION",671.049885947557,2131.51262118904
"2237",32822945,"OUTRAM PARK MRT STATION",645.054393495526,2114.58141476055
"2238",32825926,"POTONG PASIR MRT STATION",801.513435002177,4679.97218021188
"2239",32832467,"OUTRAM PARK MRT STATION",621.787032402324,2098.58249675888
"2240",32835020,"CHINATOWN MRT STATION",284.785818546559,1089.72046686285
"2241",32837771,"SOMERSET MRT STATION",524.982155270332,1985.64257507947
"2242",32846195,"OUTRAM PARK MRT STATION",645.054393495526,2114.58141476055
"2243",32854955,"RAFFLES PLACE MRT STATION",230.77426599104,514.314410984839
"2244",32855533,"TIONG BAHRU MRT STATION",556.449924834963,3435.51995955025
"2245",32857394,"TANJONG PAGAR MRT STATION",459.551498986527,1734.47971535184
"2246",32873124,"OUTRAM PARK MRT STATION",644.47958874669,2135.8132929409
"2247",32874731,"OUTRAM PARK MRT STATION",661.045318777682,2139.94159149466
"2248",32903109,"CHINATOWN MRT STATION",346.258157029495,1031.90927797058
"2249",32908981,"ORCHARD MRT STATION",505.799876418612,2694.94508358935
"2250",32921493,"CHINATOWN MRT STATION",98.7337868143626,1197.38471029411
"2251",32949187,"OUTRAM PARK MRT STATION",674.840740744098,2152.73002998186
"2252",32949544,"OUTRAM PARK MRT STATION",636.575547669276,2128.35357607263
"2253",32960097,"ALJUNIED MRT STATION",654.554687762734,4063.22055144661
"2254",32966963,"CHINATOWN MRT STATION",405.872018013518,1358.17484374376
"2255",32973328,"FORT CANNING MRT STATION",802.785622404264,1869.19905534165
"2256",32973740,"MOUNTBATTEN MRT STATION",906.040932801393,3912.5963980486
"2257",32976293,"TOA PAYOH MRT STATION",751.44413502236,4426.87486005803
"2258",33003533,"LAVENDER MRT STATION",373.656674603768,2819.97058656981
"2259",33025531,"TELOK AYER MRT STATION",288.79197895598,942.156352373452
"2260",33028364,"BENDEMEER MRT STATION",377.969498123538,3319.99021410889
"2261",33029085,"BENDEMEER MRT STATION",428.264594109537,3235.90185872977
"2262",33029335,"BENDEMEER MRT STATION",267.643457412238,3361.50389416675
"2263",33050985,"TIONG BAHRU MRT STATION",671.288197313196,2345.62502454097
"2264",33076582,"OUTRAM PARK MRT STATION",632.409970492175,2129.43034680779
"2265",33079469,"OUTRAM PARK MRT STATION",683.952777086429,2153.48287925497
"2266",33081780,"CHINATOWN MRT STATION",221.153664059025,1319.13153501073
"2267",33085177,"NICOLL HIGHWAY MRT STATION",383.754461342502,1570.56939687341
"2268",33085362,"LAVENDER MRT STATION",361.960969411634,2831.67961156463
"2269",33086213,"BENDEMEER MRT STATION",505.399159385652,2913.19545748976
"2270",33087310,"DOWNTOWN MRT STATION",68.6722907999363,730.55247336571
"2271",33091874,"REDHILL MRT STATION",992.849463215669,4930.22409802241
"2272",33098686,"OUTRAM PARK MRT STATION",624.086991552603,2119.37015411415
"2273",33102270,"EUNOS MRT STATION",600.241773096843,6261.06152647934
"2274",33108041,"BOON KENG MRT STATION",686.382489401113,4408.31450938429
"2275",33110734,"BOON KENG MRT STATION",452.687129649333,4175.41443159175
"2276",33111029,"BOON KENG MRT STATION",452.522277087772,4192.69732795842
"2277",33111200,"BOON KENG MRT STATION",534.965428239879,4242.76343405714
"2278",33111278,"BOON KENG MRT STATION",557.432107011908,4250.00656317332
"2279",33111387,"BOON KENG MRT STATION",666.013945784004,4360.36870110026
"2280",33111749,"BOON KENG MRT STATION",459.279047556362,4191.38882077457
"2281",33111805,"GEYLANG BAHRU MRT STATION",700.829394787553,4435.60046784054
"2282",33111884,"BOON KENG MRT STATION",527.225868466813,4297.47252237196
"2283",33112080,"BOON KENG MRT STATION",695.410830992903,4412.61015055404
"2284",33112577,"BOON KENG MRT STATION",583.63773940006,4222.8618157046
"2285",33112617,"BOON KENG MRT STATION",580.375502130846,4235.28831815992
"2286",33112624,"BOON KENG MRT STATION",535.607888465893,4244.51550909849
"2287",33112676,"BOON KENG MRT STATION",597.059808164527,4258.74862477278
"2288",33119907,"OUTRAM PARK MRT STATION",657.780735780359,2140.66523179967
